리뷰번호,영화제목,리뷰내용,리뷰별점,총점,리뷰작성일자
18514309,"나의 끝, 당신의 시작","['은행에서 신고하려고 깝치는 바람에 남친 총에 맞아 죽었는데 아무런 죄책감도 안 느끼고, 자기 때문에 남친이 그렇게 됐는데도 얼마 안 돼서 다른 남자랑 X을 치넼ㅋㅋ 그것도 남친 집에서, 남친이랑 뒹굴던 침대에섴ㅋㅋ 그러고선 아침에 일어나 남친 생각하면 질질 짜곸ㅋㅋㅋ 이래서 여자들을  개xx라고 하낰ㅋㅋㅋ']",1,10,22.10.28
18514308,공수도,['여자주인공 매력덩어리네'],10,10,22.10.28
18514307,인생은 아름다워,['인생영화.. 좋은 영화 만들어주셔서 감사합니다'],10,10,22.10.28
18514306,블랙 아담,['블랙이 역시 잘 어울려! 블랙이 역시 고급져!'],9,10,22.10.28
18514305,자백,['원작 보신분은 절대 보지마세요!!!정말로!!! 보면 후회!!!'],1,10,22.10.28
18514304,비트,['시대를 반영해도 이건 좀 아니네... 그 때 안보길 다행이구만'],5,10,22.10.28
18514303,20세기 소녀,"['간만에 본 재밌는 영화 , 옛날 고등학생 시절 추억 , 김유정 변우석 연기 최고']",10,10,22.10.28
18514302,20세기 소녀,['엔딩 진짜 너무 슬펐어요..엔딩이 너무 아쉬운데 아쉬운 만큼 여운도 많이 남고 기억에 많이 남을 인생 영화.. '],10,10,22.10.28
18514301,스콜피온 킹,['생각했던거보다 꿀잼인데?재미없을거같아서 이제껏안봤는데 이제서야봤는데재밌넹  역시 드웨인아재 나오는건 거즘다 재밌어ㅋ'],8,10,22.10.28
18514300,발신제한,"['이걸 정의라고.. 투자는 개인책임이고 직원은 일개직원일뿐, 감독은 사회생활하는지 몰라 ']",2,10,22.10.28
18514299,마담 싸이코,['보다가 껐다..안무서워서..하품 찍~~끌려고 했지만 뒤로 빨리 감아서 내용만 보려고했으나 역시 그냥 돌리다 껐다..왜 평점이 높을까..'],4,10,22.10.28
18514298,아메리칸 셰프,['감동적이네요기대이상이네요'],10,10,22.10.28
18514297,발신제한,['시작부터 쫄깃하고 무엇보다 극을 이끌어가는 조우진 배우의 힘이 대단함.'],10,10,22.10.28
18514296,리멤버,['개연성 살짝 떨어지는 것 빼면 개인의 복수극으로 보았을 때 볼 만 했었다.'],7,10,22.10.28
18514295,공조2: 인터내셔날,['뭐 그냥그런 한국 영화'],5,10,22.10.28
18514294,자백,['배우들 연기가 미쳤고반전에 반전.. 대충 엄마일거라는 예상은 했지만.. 여튼 재밌게 봤어요!'],10,10,22.10.28
18514293,메리다와 마법의 숲,['작화는 귀여웠지만 등장인물들을 비호감으로 만드는 억지스러운 전개였다'],7,10,22.10.28
18514292,스타게이저: 아스트로스코프,['저도 모르게 눈물이 나오네요ㅠㅠ'],10,10,22.10.28
18514291,어바웃 어 보이,['따뜻한 영화이때부터 니콜라스 홀트 팬됐음'],9,10,22.10.28
18514290,카터,['내 욕 하려고 평점 남깁니다. 감독은 앞으로 액션 하지 마세요. 그냥 애니매이션 감성. 애니 감독하시면 대성 할 듯 싶습니다. 내가 살인범이다 같은 현실성 있고 한정된 액션이 그나마 낫습니다. 한국 사람들은 뜬금 없는 전개 티 나는 CG 극혐 합니다. 쪽팔려 한다고요.'],1,10,22.10.28
18514289,스마일,['오랜만에 본 공포영화인데 예고편에 있는 내용이 스토리이지만 영화를 보고 예고편보면 안무섭다. 영화 속에서 놀래키는 부분 꽤 있고 음향이 좋아서 더 놀라는 것 같다. 신체 잘리는 부분 등이 있어서 청불이니 이런거 못보는 분은 안보시길..'],9,10,22.10.28
18514288,인생은 아름다워,['영화 내내 눈물이 나다가 엔딩크레딧 후 펑펑울어서 옆사람 눈치봄'],10,10,22.10.28
18514287,멘,['남성을 모르는 여성에게 남성을 알려주려고 했는데 이미 다 알고 있는 여자가 아닌이상 거의 알아듣지 못할 수준의 비유로 점철. 노력한것 치고는 결말이 너무 단순'],10,10,22.10.28
18514285,죽어도 자이언츠,['이 영화를 만드신 감독님 감사합니다!영화 감동이예요 롯데팬 모두가 아니 야구를 사랑하시는 분들 꼭 보세요 너무 재미있고 감동입니다♡♡♡'],10,10,22.10.28
18514284,죽어도 자이언츠,['1984 최동원도 극장에서 본 사람으로써이제 이런 추억팔이 너무 뻔하고 지겨운 레파토리 아닌가 싶다그렇다고 영상이 특출나지도 않다.구단 홍보차 유튜브에 틀어야할 영상을 왜 극장에서 돈받고 상영하고 있을까...이런거 극장에서 돈주고 볼 사람들이면 전부 롯데 골수팬일텐데이런 추억팔이로 골수팬들 감성 자극하지말고실력으로 우승해서 부산시민 전체에게 감동을 선사하는 구단이 되길...'],6,10,22.10.28
18514283,리멤버,[''],10,10,22.10.28
18514282,자백,['원작 있는 영화인것만 알고 자백을 봤는데..영화 보면서 이 영화를 리메이크 한거 구나 알게되면서 원작을 모르고 보면 더 재미있을 자백'],8,10,22.10.28
18514281,리멤버,['가슴 가슴이 깊어져요. ☆^^*!_%'],10,10,22.10.28
18514280,자백,['진짜 재밌어요 최근에 본 영화중에 제일제일 재밌었던..  스토리도 탄탄하고 소지섭 김윤진 나나 연기가 미쳤음'],10,10,22.10.28
18514279,오펀: 천사의 탄생,['에스더보다 가족이 더 사이코였음. 에스더 엄마는 지 아들새키가 지딸 죽일땐 가만있더니 지아들 죽으니까 눈뒤집히는거 ㄹㅇ 웃기긔 ㅋㅋㅋ 확실히 각성전 얘기라 그런가 에스더가 생각보다 약함. 엄마련 좀더 잔인하게 죽였어야 했는데ㅉ'],6,10,22.10.28
18514278,육사오(6/45),['재밋게 봣어요ㅋ 몰입감도 좋앗고 고경표님연기 넘 귀엽습니다'],10,10,22.10.28
18514277,행복을 찾아서,['감동입니다. 꼭 보세요.'],10,10,22.10.28
18514276,블랙 아담,['오랜만에 히어로물 제대로 나온듯'],10,10,22.10.28
18514275,자백,['스토리재밌고 처음부터끝까지 재밌게봤어요'],10,10,22.10.28
18514274,블랙 아담,['평점 무시하세요솔까 개재밌습니다'],10,10,22.10.28
18514273,카터,['평점은 처음 써보는데.. 살면서 가장 최악의 영화입니다.. 영화라는 말도 아까울정도네요.. 카메라 앵글과 무빙은 왜 그렇게 연출한건지 감독의 생각이 너무너무 궁금합니다..ㅋ 영화감독을 꿈꾸시는 분들이 보면 동기부여 될것같아요ㅋㅋㅋㅋ'],1,10,22.10.28
18514272,헤어질 결심,['뭔가빠진것같은... 남주연기는 참좋은데;;;아쉬웟어요'],4,10,22.10.28
18514271,복수혈전,['이경규 특유의 표정과 관절 빠드득 꺾기가 일품임 '],10,10,22.10.28
18514270,아는 여자,['다시 보아도 너무 좋네요~이나영 순수함 그 자체~^^ 너무 예쁘다!!!'],10,10,22.10.28
18514269,20세기 소녀,['진짜 3년만에 찾은 내 인생영화..'],10,10,22.10.28
18514268,늑대사냥,['김홍선 감독이 영화 마녀를 보고 마녀를 뛰어 넘는 영화를 선보이고자 한 늑대사냥 ㅎㅎㅎ결론은 마녀 압승이다 볼만한건 없고 OST만 들을만하다'],2,10,22.10.28
18514267,캐릭터,['좋은 소재를 허술하게 전개한 탓에 아쉬움이 많이 남는 영화였다'],5,10,22.10.28
18514266,늑대사냥,['서인국은 딱 절반만 나옴... 기대하고봣는데결말이.... 쫌.... 19세이니 잔인한건 이해하겟는데 팩트가없는기분'],6,10,22.10.28
18514265,탑건: 매버릭,['1을 뛰어넘는 걸작..잠시도 의심하지 않았다'],10,10,22.10.28
18514264,리멤버,['정말 재미있네요 또보고 싶어용'],1,10,22.10.28
18514263,발신제한,['뭔가 쫄깃 하고 무서움 이 영화는 인기 만점'],10,10,22.10.28
18514262,늑대사냥,['초반은 느와르 스릴러 중후반은 터미네이터+능력자배틀물'],5,10,22.10.28
18514261,리멤버,['내 인생 최고의 영화! 정말 속 시원했다!'],10,10,22.10.28
18514260,레 미제라블,['장발장의 삶을 쭉 따라 가다가 코제트와의 만남이 뭉클하다. 용서를 받은 사람은 타인을 용서할 줄 아는 사람으로 거듭나게 되고 받은 사랑과 은혜 또한 돌려 준다. 여러 모로 귀감이 되고 감동을 주는 영화.'],8,10,22.10.28
18514259,스승의 은혜,['초딩때인데도 생각난다 감천초 이양갱 선생 반장 부반장애들한테 돈받아처먹고 돈안주면존나구박하고 ㅋㅋ우리이모가 돈챙겨주니까 다음날 준비물스케치북이었는데 준비물깜빡하고 안챙겨갔는데 지아들스케치북주더라 돈주기전엔 구박하더니 ㅋㅋㅋㅋ 진짜개쓰레기담임이었다 방학끝나니까 또구박해서또챙겨줌 ㅋㅋㅋㅋ '],10,10,22.10.28
18514259,스승의 은혜,['초딩때인데도 생각난다 감천초 이양갱 선생 반장 부반장애들한테 돈받아처먹고 돈안주면존나구박하고 ㅋㅋ우리이모가 돈챙겨주니까 다음날 준비물스케치북이었는데 준비물깜빡하고 안챙겨갔는데 지아들스케치북주더라 돈주기전엔 구박하더니 ㅋㅋㅋㅋ 진짜개쓰레기담임이었다 방학끝나니까 또구박해서또챙겨줌 ㅋㅋㅋㅋ '],10,10,22.10.28
18514258,20세기 소녀,['운호에 입덕 눈물 펑펑...'],10,10,22.10.28
18514257,자백,['연출 방식이 독특하고 인상 깊었음.연기가 흡입력있아서 몰입감이 좋았음.Ps_제작비가 진짜 적게 들었을 것 같은..제작사 입장에서 가성비 갑인 영화 ㅋㅋㅋ'],8,10,22.10.28
18514256,선과 악의 학교,['정말 재미있었게 잘봤어요.'],10,10,22.10.28
18514255,늑대사냥,['개노잼 마녀2 짭같음 ㅋㅋㅋ'],1,10,22.10.28
18514254,20세기 소녀,['가볍게 보기 좋은 영화 ^^'],10,10,22.10.28
18514253,메멘토,['가이 피어스 진짜 최고영화다'],10,10,22.10.28
18514252,육사오(6/45),['개연성 쥐뿔도 없지만 뇌 빼고 보기 좋습니다. 킬링 타임용으로 괜찮...!!배우들 연기가 진짜 다 살렸습니다...'],8,10,22.10.28
18514251,20세기 소녀,['김유정 넘예쁘고 연기잘함'],10,10,22.10.28
18514250,리멤버,['배우들 연기나 소재는 매우 좋으나 뒤로 갈수록 흡입력이 떨어지고 마지막  10분정도는 급하게 마무리되는 느낌이 남'],8,10,22.10.28
18514249,국제수사,['한국경찰 디스전인가?'],1,10,22.10.28
18514248,싱글라이더,"['열심히 한다고 잘되는 거 아니고,열심히 산다고 잘사는 거 아니고.']",10,10,22.10.28
18514247,외계+인 1부,"['내용 중간중간 연결성은 아쉬운 부분이 나오지만 여러가지 장르를 묶어서 시도한 것치고 괜찮게 나온 것 같아요. 영상미도 있고, 부담없이 보기에 재밌습니다~ ']",8,10,22.10.28
18514246,헤어질 결심,['와..끝나고 난 후 오는 진한 여운.. 탕웨이는 화장기 없는 수수함이 너무 이쁘다..마침내. 라는 대사와 운전하면서 키는 깜박이 소리 너무 귓가에 맴돔'],9,10,22.10.28
18514245,언니,['시간만 버렸네 괜히 봄;;'],1,10,22.10.28
18514244,정직한 후보2,['너무 기대를 해서 그런가....?? 아쉬움이 많이 남는 영화이긴 함....;;'],5,10,22.10.28
18514243,에브리씽 에브리웨어 올 앳 원스,['친절함은 어떻게든 돌아온다'],7,10,22.10.28
18514242,20세기 소녀,['저런 순수함이 있을때로 돌아가고 싶다.. '],10,10,22.10.28
18514241,오펀: 천사의 탄생,['전작보다는 확실히 덜하다 마지막은 어이없음'],6,10,22.10.28
18514240,20세기 소녀,['중간까진 잘 봤는데 뻔한결말 ...'],1,10,22.10.28
18514239,블랙 아담,['간만에 재밌는 히어로물 본 거 같아요'],8,10,22.10.28
18514238,자백,"['배우들의 실감나는 연기 때문에 자연스럽게 스토리에 집중하게 되고 예상하지 못했던 반전의 순간, 동시에 관객들 입에서 와, 대박이라는 말이 자연스럽게 나왔음! ']",10,10,22.10.28
18514237,슈렉 3,['어른들도 즐길 수 있는 그런 애니메이션..^^'],9,10,22.10.28
18514236,20세기 소녀,['힝 슬퍼 나돌아가고싶어..'],10,10,22.10.28
18514235,리멤버,['개연성 ㅈ같아서 보는 내내 스트레스 받네 지금 보는 중인데 나가야겠다'],1,10,22.10.28
18514233,헌트,"['한번으로는 해석이 될 수 없는 영화,비판과 비난 사이,우리의 역사를 고정으로 남기려는 것이 아닌그 시대의 상황과 맞물려 한번 더 생각해 되돌아 보고자 하는 의미를 내포한 것 같다.우리 시대의 선악을 넘은 영웅들을 보여주는 영화,배우들의 연기력은 말할 것도 없지만, 가볍게 즐길 수는 없는 영화']",10,10,22.10.28
18514232,리멤버,['국보급 영화인 이성민. '],10,10,22.10.28
18514231,리멤버,['나름 독특한 소재의 영화입니다. 추천해요'],9,10,22.10.28
18514230,발신제한,['이딴게 영화? 감독아 지금그냥 초등학교가서 각본 애들한테 쓰라고해도 이것보다 재밌고 참신하게 만들겠다 영화가 최소한의 성의가없을 뿐만아니라 감독이 이거 제작비 삥땅친거아냐? 이딴영화를 후원하는 기업이있다고?? '],1,10,22.10.28
18514229,인생은 아름다워,['음악도 너무 좋고 결말이 조금 안타깝고 슬프기도 하고 영화를 보고 있는 동안 지루한 틈이 정말로 하나도 없었어요 류승룡과 염정아의 연기와 노래 실력도 너무 좋았습니다 나중에 한 번 더 보고 싶네요 '],10,10,22.10.28
18514228,오펀: 천사의 탄생,['역시나 공포  최고 아주 좋아요'],10,10,22.10.28
18514227,리멤버,['최고다 반민족행위자와 식민사관을 가진자는 그렇게 죽어야 한다.'],10,10,22.10.28
18514226,리멤버,['다른 말 필요없고 댕 재밌습니다'],10,10,22.10.28
18514225,대무가,['여자친구랑 보러 갔는데 둘다 피곤 했는지 세상모르게 잠들었네요 영화가 중반부 부터 봐도 내용이 이어집니다'],10,10,22.10.28
18514224,자백,['고통없는 구원은 없다. 행복이 불행을 딛고 일어서듯.'],10,10,22.10.28
18514223,인생은 아름다워,['진짜 너무 재밌어요!! 대강추!!아직 세상이 따뜻하다는 걸 느끼게 된 영화에요 그리구 또 주변을 돌아보게 되고 반성하게 되는 영화였습니다 ?(´つω?`?)?? 너무 만족하고 마음이 따뜻해지고 여운이 진하게 남네요 꼭 한 번 보시길 바랍니다 *필수준비물: 휴지 한곽'],10,10,22.10.28
18514222,늑대사냥,['뭔 생각으로 만든지 모르겠음. 욕하는거죽이는걸로 이딴 영화 만들생각이 드는지'],2,10,22.10.28
18514221,블랙 아담,['잼민이는 들어가 있어'],7,10,22.10.28
18514220,인생은 아름다워,['음악도 너무 좋고 지루할 틈이 없어요 한 번 더 보고싶어요 ㅠㅠ'],10,10,22.10.28
18514219,아메리칸 뷰티,['사진은 영원히 남지만 순간은 영원하지 못한다'],9,10,22.10.28
18514218,리멤버,[''],10,10,22.10.28
18514217,자백,[''],10,10,22.10.28
18514216,블랙 아담,['쥬만지 넥스트레벨 이후로 나에게 숙면의 기쁨을 안겨준 작품'],1,10,22.10.28
18514215,20세기 소녀,['20세기의 추억에 젖을 수 있어서 좋았고 남녀 배우 비주얼에 제대로 눈호강 하네요.변우석 배우 입덕 영화임 ㅎ '],10,10,22.10.28
18514214,블랙 아담,['좀 지루하던디여 ㅠㅠ 나가고싶었는데 참았으요'],6,10,22.10.28
18514213,리멤버,['현쟁시국에 아주 적절한 영화였어요 '],10,10,22.10.28
18514212,제8일의 밤,['영화를 모르는 사람들이  많구나  재미있게 잘 봤습니다 '],10,10,22.10.28
18514211,냉정과 열정 사이,['냉정과 열정은 서로 극도로 멀게만 느껴진다. 그렇지만 이 둘은 섞이면 평온과 같다.'],7,10,22.10.28
18514210,냉정과 열정 사이,['냉정과 열정은 서로 극도로 멀게만 느껴진다. 그렇지만 이 둘은 섞이면 평온과 같다.'],7,10,22.10.28
18514209,냉정과 열정 사이,['냉정과 열정은 서로 극도로 멀게만 느껴진다. 그렇지만 이 둘은 섞이면 평온과 같다.'],7,10,22.10.28
18514208,블랙 아담,['왜이게 오래못갔는지 이해하게됨Dc가 왜 마블을 이길수없는지 이영화를 통해서 확실하게 알수있어요.두시간동안보면서 중간중간 나가고싶었던적이 너무많았네요. 참고 끝까지봤는데 dc세계관 아무것도모르는사람은 왜 이러는지 누가 누구인지 아무도몰라요.최악 그자체'],6,10,22.10.28
18514207,어벤져스,['블랙ㅇㄷ 보고 실망해서 어벤져스 보니까 선녀다 10년전 영화인데도'],8,10,22.10.28
18514206,리멤버,['역사를 제대로 알고있다면 친일파들의 쌉소리를 들으면서 화딱지가 날듯 하지만 현실과 다르게 해피엔딩이네요주연과 조연들이 노인(?) 들이라 액션은 그냥 그럭저럭.. 막 엄청난(?) 액션이 들어간 복수 영화를 생각했다면 비추천이고 잔잔한 복수를 생각하면 추천 입니다. '],8,10,22.10.28
18514205,유어 아이즈 텔,['여주 연기력 개지린다... '],10,10,22.10.28
18514204,인생은 아름다워,['재밌고 감동적임.  보다가 눈물 찔끔흘림관객수가 적어서 아쉬울 따름....이정도로 끝마칠 영화는 아닌듯  '],8,10,22.10.28
18514203,상류사회,['01:14:00부터 보세요'],10,10,22.10.28
18514202,비상선언,['출연진이 화려한데 평점이 너무 낮아 반신반의로 봤는데... 아... 역시 평점은 거짓말을 안 하네요...=.='],4,10,22.10.28
18514201,자백,['저는 원작안보고 스포없이 관람했는데요솔직히 너무 쇼킹했어요진실이 밝혀지는 순간 입틀막!!!꼭 보세요 한순간도 놓칠수없는 영화 '],10,10,22.10.28
18514200,20세기 소녀,['20세기로 돌아가는 기분이였다'],10,10,22.10.28
18514199,인생은 아름다워,"['첫 시작부터 결말을 예상할 수 있었지만 과정들이 어떻게 풀어나가는지는 반전이었어요웃음도 많이 웃었지만,울기도 많이 울었던 영화나와 가족이 소중해지는 영화였어요']",10,10,22.10.28
18514198,걸리버 여행기,['딱 어린시절 걸리버 여행기를 추억으로나마 떠올리게 하는 정도..'],6,10,22.10.28
18514197,리멤버,['지루했지만 기억에 남는 영화에요특히 주연 조연 할것없이 배우분들 연기력이랑 내용이 정말 좋아서 추천할만 해요'],8,10,22.10.28
18514196,제8일의 밤,['완전 잼있게 봤는데 평점 왜 이렇누'],10,10,22.10.28
18514195,자백,['배우들 연기가 괜찮고 긴장감있는 연출로 볼만하네요.'],8,10,22.10.28
18514194,늑대사냥,['극장에서 봤지만 경찰들이총을안쏴  갑갑합니다먼가 병신들같음....'],8,10,22.10.28
18514193,자백,['개연성없는 설정이 연속되어 별로지만 볼만한 영화'],8,10,22.10.28
18514192,백만장자의 첫사랑,[''],10,10,22.10.28
18514191,공조2: 인터내셔날,['왠만하면 점수후하게 주는데 타임을 진짜 킬링했어요 코믹요소도 좀 진부하고요 재탕느낌 물씬납니다 두분 비주얼 구경은 잘했음 강철비1.2보다 재미가 없었어요'],5,10,22.10.28
18514190,더 테러 라이브,[''],10,10,22.10.28
18514189,쇼생크 탈출,[''],10,10,22.10.28
18514188,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,"['기대하고 보면 안됨. 어른제국보다는 별로이고, 돈이 조금 아까움']",6,10,22.10.28
18514187,리멤버,"['두시간이 넘는 영화를 이렇게 몰입도 있게 본적이 없는 듯 시간순삭 이성민, 남주혁 조합도 연기도 좋고 사이다 진행 ㅋ  코믹한 부분도 있고♡극장에서 봐야 하는 영화']",10,10,22.10.28
18514186,죽어도 자이언츠,"['롯데팬이라면 꼭 봐야할 영화프로야구와 롯데자이언츠의 과거부터 현재, 미래까지 담고 있었고 그리운 얼굴들을 많이 볼 수 있어서 좋았습니다']",10,10,22.10.28
18514185,인생은 아름다워,['기대안하고 봤는데 재밌게 봤음'],10,10,22.10.28
18514184,블랙 아담,['액션이 화려해요 볼만해요 블랙아담'],10,10,22.10.28
18514183,스파이더맨: 노 웨이 홈 '펀버전',['잼썻어여'],8,10,22.10.28
18514182,20세기 소녀,"['초반에는 그저그런 로맨스인줄 알았는데, 중반부터 이 영화만의 느낌이 강해지네요. 스토리는 물론이고 연출, 구성, 촬영, 연기, 음악 전부 인상깊은 영화였습니다 :) ']",10,10,22.10.28
18514181,"그 남자, 좋은 간호사",['그냥 보세요.연기의 신 두  배우의 연기를 보는 것 만으로 그냥 소름이 돋습니다. 폭력적인 내용 하나 없이 숨막히는 건 배우들의 힘인듯 해요.'],10,10,22.10.28
18514180,도그,[''],10,10,22.10.28
18514179,자백,['소지섭 연기 잘한다. 예전에 권투선수로 나온 오직 그대만 영화도 재밌었는데. 미안하다 사랑한다는 역할=소지섭. 책도 사고 소장용DVD도 사서 모셔놓았다. '],10,10,22.10.28
18514178,인생은 아름다워,['감동적이에요아주요 ㅎㅎ'],10,10,22.10.28
18514177,늑대사냥,['누가 ott풀리면 볼 작품이라고 했냐!!난 내가 원하던 작품인데~~'],10,10,22.10.28
18514176,늑대사냥,['딱 시간상 반절만 재밌다 반절 넘어가면 그냥 노답이네'],5,10,22.10.28
18514175,발신제한,[''],10,10,22.10.28
18514174,선데이리그,"['배우들의 연기, 스토리 좋았습니다. 축구를 좋아한다면 한번은 꼭 보세요 !']",9,10,22.10.28
18514173,정직한 후보2,['가볍게 킬링타임용으로 좋아요...'],6,10,22.10.28
18514172,테이크오프: 파도위에 서다,['근데 컨셉을 너무 싸가지없게 잡은거같은데..ㅋㅋ'],6,10,22.10.28
18514171,늑대사냥,['성동일 연기 쓰레기라 헛웃음만 나옴 카리스마가 전혀 없는데 가오를 잡으니 어색하고 우스움 나머지 삼류 광대들도 별다를바 없음 2000년대 오그라드는 일본영화보는 느낌 그리고 주인공 변신할 때 쿨타임 기다려주는 악당 수준의 억지가 덕지덕지 끝없이 이어져서 보고있으면 화가날정도 도저히 안되겠어서 중간에 보다가 끔 근래들어 이정도 쓰레기가 있나 싶음 돈과 시간 같이 버리고 기분까지 잡치고 싶으면 보는걸 추천'],1,10,22.10.28
18514170,에브리씽 에브리웨어 올 앳 원스,['선을 좀 지키는 덕은 어디?'],6,10,22.10.28
18514169,리멤버,['이성민배우 정말 연기 최고입니다! 가슴 한 편이 먹먹해지는 영화네요 '],10,10,22.10.28
18514168,블랙 아담,['마블이 너무 바닥을쳐서 인지 DC좋은데요?? 재미납니다 영상미중에서도 색감이 아주좋네요 '],10,10,22.10.28
18514167,자백,[''],10,10,22.10.28
18514166,인생은 아름다워,['자연스럽게 웃겼다 울였다…재미있고 감동적으로 봤어요추억 소환되는 하루 였네요'],10,10,22.10.28
18514165,리멤버,['오늘 영화 보고 왔는데 너무나 감동적이고 우리가꼭 봐야 할 영화인 것 같습니다 .너무 잘 보았습니다. 특히 이성민 배우님 연기 정말 정말 최고입니다'],10,10,22.10.28
18514164,죽어도 자이언츠,['골수 롯데팬이라면 웃으면서 볼 수 있는 영화였습니다.하지만 들쑥날쑥한 편집은 갓 입문한 팬들이 보기에는 이해하기 어렵고 지루하게 느껴질 수 있는 부분이었습니다. 그리고 개성고 10번 선수에 대한 시간이 많이 할애되어 전반적인 영화 집중력을 흐리는 요소였던 것 같습니다. 기대를 하지 않고 봐서 그런지 나름 괜찮았습니다 '],7,10,22.10.28
18514163,에브리씽 에브리웨어 올 앳 원스,['작품이다.. 미디어 아트...'],10,10,22.10.28
18514162,외계+인 1부,['웨이브에서 결제 하려고 망설이던 중 비슷한영화 목록에 성량팔이소녀의 재림이 뜨네요. 식겁했습니다.'],2,10,22.10.28
18514161,블랙 아담,['아쉬운부분이있지만 다음편의 기대를 하게 하네요'],8,10,22.10.28
18514160,늑대사냥,['보다가 도저히 현실성도 없고 어울리지도 않고... 특히  범죄자들이 사람 다 죽인거 확실한데 경찰들이 총들고 위협사격만 하면서 욕만하는거 너무 웃긴다.  너무 수준 떨어진다.  시간이 아무리 많이 남아도 이거 보면 시간 아까움.  '],1,10,22.10.28
18514159,리멤버,['오랜만에 천만영화 나오겠네요~'],10,10,22.10.28
18514160,늑대사냥,['보다가 도저히 현실성도 없고 어울리지도 않고... 특히  범죄자들이 사람 다 죽인거 확실한데 경찰들이 총들고 위협사격만 하면서 욕만하는거 너무 웃긴다.  너무 수준 떨어진다.  시간이 아무리 많이 남아도 이거 보면 시간 아까움.  '],1,10,22.10.28
18514159,리멤버,['오랜만에 천만영화 나오겠네요~'],10,10,22.10.28
18514158,블랙 아담,['미이라 느낌 남 액션도 화끈하고 근데 빌런이 좀 약하긴 했음 ㅋ'],7,10,22.10.28
18514157,인천상륙작전,"['묵직한 메세지북한군 치하 남한의 실상을 보여주고우리 조국을 지킨 용사들의 이야기는 좋았다.CG, 연출, 로맨스, 가 가란말이야전투씬 연출로 인해 8점 드립니다.']",8,10,22.10.28
18514156,인천상륙작전,"['묵직한 메세지북한군 치하 남한의 실상을 보여주고우리 조국을 지킨 용사들의 이야기는 좋았다.CG, 연출, 로맨스, 가 가란말이야전투씬 연출로 인해 8점 드립니다.']",8,10,22.10.28
18514155,20세기 소녀,['그시절 사람이라 참 재밌게 심장 간질간질하게 봤는데.. 끝이 참.... 나름 여운이ㅜㅜ'],10,10,22.10.28
